"id","startdate","enddate","duration_in_seconds","q1","q2","q3","q3_other","q4","q4_88_text","q5_1","q6_h","q6_m","q7_h","q7_m","q8_1","q8_2","q8_3","q8_4","q8_5","q8_6","q8_88","q8_88_text","q8_90","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q9_8","q9_88","q9_88_text","q9_90","q10_1","q10_2","q10_3","q10_4","q10_5","q10_6","q10_7","q10_8","q10_9","q10_10","q10_88","q10_88_text","q10_90","q11_1","q11_2","q11_3","q11_4","q11_5","q11_6","q11_7","q11_8","q11_88","q11_88_text","q11_90","q12_1","q12_2","q12_3","q12_4","q12_5","q12_6","q12_7","q12_8","q12_8_text","q12_9","q13_01_1","q13_02_1","q13_02_2","q13_02_3","q13_02_4","q13_02_5","q13_02_6","q13_02_7","q13_02_8","q13_02_8_text","q13_02_9","q13_02_10","q13_03_1","q13_03_2","q13_03_3","q13_03_4","q13_03_5","q13_03_5_text","q13_03_6","q13_03_7","q13_04_1","q13_04_2","q13_04_3","q13_04_4","q13_04_5","q13_04_6","q13_04_7","q13_04_8","q13_04_8_text","q13_04_9","q13_04_10","q13_05_1","q13_05_2","q13_05_3","q13_05_4","q13_05_5","q13_05_5_text","q13_05_6","q13_05_7","q14_01_1","q14_01_2","q14_01_3","q14_01_4","q14_01_5","q14_01_5_text","q14_02_1","q14_02_2","q14_02_3","q14_02_4","q14_02_5","q14_02_5_text","q14_03_1","q14_03_2","q14_03_3","q14_03_4","q14_03_4_text","q15_01","q15_02_1","q15_02_2","q15_02_3","q15_02_4","q15_02_5","q15_02_6","q15_02_7","q15_02_8","q15_02_9","q15_02_10","q15_02_11","q15_02_12","q15_02_13","q15_02_13_text","q15_03_1","q16","q17_01","q17_02","q18","q19_01","q19_02","q20_01_1","q20_02_1","q21a_1","q21a_2","q21a_3","q21a_4","q21a_5","q21a_6","q21a_6_text","q22_01_1","q22_02_1","q22_03_1","q22_04_1","q22_05_1","q23_01_1","q23_02_1","q23_03_1","q23_04_1","q23_05_1","q24_01_1","q24_02_1","q24_03_1","q24_04_1","q24_05_1","q25_01_1","q25_02_1","q25_03_1","q25_04_1","q26_01_1","q26_02_1","q26_03_1","q27_1","q28_1","q28_2","q28_3","q28_4","q28_4_text","q28_5","q29_1","q29_2","q29_3","q29_4","q29_5","q29_5_text","q30_1","q31_1","q32_1","q33_1","q34_1","q35_1","q36_1","q37a","q38_01_1","q38_02_1","q39_1","q40_1","q41_1","q42_1","rq21a","rq37a","qrq2","rrq2","weight","r"
"P125036",2021-07-03 02:57:34,2021-07-03 03:07:31,596,1,79,3,"",19,"",7,9,0,4,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,3,1,1,1,1,1,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,1,NA,NA,"",1,1,NA,NA,"",1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",4,4,4,3,3,1,1,1,2,2,3,4,2,3,2,1,1,1,1,3,3,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,3,3,16,33,4,2,1,31,2,0.349457701222964,1
"P125057",2021-07-09 19:17:35,2021-07-09 19:39:40,1325,2,65,3,"",11,"",7,4,0,5,0,1,1,1,NA,NA,NA,NA,"",NA,NA,NA,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,1,1,NA,"",NA,NA,1,NA,1,1,1,1,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,"",NA,3,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,2,3,1,1,1,1,1,3,3,3,2,3,1,1,1,1,4,4,4,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",4,3,2,2,1,3,3,5,3,3,3,2,80,6,1,1,45,3,0.506280593032805,1
"P125062",2021-07-18 17:41:00,2021-07-18 18:03:31,1351,2,48,9,"",12,"",6,5,30,7,30,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,1,NA,NA,"",NA,3,1,1,1,1,1,1,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",1,NA,NA,NA,"",1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,"",3,2,NA,NA,2,NA,NA,3,1,1,1,1,NA,NA,NA,"",2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,2,2,3,3,2,3,3,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,4,4,35,67,5,2,1,62,5,0.871035352506441,1
"P125106",2021-06-26 10:16:42,2021-06-26 10:27:23,640,2,71,9,"",19,"",7,1,30,5,0,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,1,1,1,NA,1,NA,"",NA,NA,NA,1,1,1,1,1,1,1,1,NA,"",NA,NA,1,NA,1,1,1,1,1,NA,"",NA,NA,NA,1,1,NA,NA,1,NA,"",NA,3,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,NA,NA,"",3,3,3,3,3,1,1,1,1,2,2,4,2,3,3,2,3,3,3,4,4,4,3,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,1,5,2,3,4,1,5,4,2,4,50,30,7,2,1,39,2,0.259209053098131,1
"P125116",2021-07-09 17:25:55,2021-07-09 17:41:05,909,1,78,15,"",19,"",7,0,0,8,0,1,1,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,4,NA,NA,1,NA,NA,NA,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,NA,"",NA,NA,1,NA,NA,"",NA,NA,1,NA,"",1,1,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,"",1,2,NA,NA,2,NA,NA,3,2,1,1,1,1,1,NA,"",4,3,4,2,3,2,2,2,1,1,3,4,2,2,3,5,4,3,3,2,2,2,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,3,50,2,5,2,1,32,2,0.349457701222964,1
"P125117",2021-07-02 17:35:34,2021-07-02 17:46:02,627,2,80,3,"",8,"",7,4,0,12,0,1,1,1,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,3,1,1,1,1,NA,1,NA,NA,"",NA,NA,NA,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,NA,NA,"",NA,1,1,1,NA,"",NA,1,1,NA,"",1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",3,1,2,2,2,NA,NA,3,3,1,1,1,1,1,NA,"",3,3,3,3,3,1,1,1,2,1,2,4,3,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,50,50,4,2,1,30,2,1.73478221743437,1
"P125134",2021-06-27 08:16:54,2021-06-27 08:44:54,1680,1,65,12,"",19,"",7,5,30,4,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,3,1,1,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,1,NA,"",1,1,NA,NA,"",1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,3,3,3,3,2,3,2,2,3,3,3,2,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,3,4,3,2,3,2,5,3,3,3,50,70,5,1,1,45,3,0.408447521327362,1
"P125154",2021-07-09 18:14:19,2021-07-09 18:28:33,854,2,56,2,"",7,"",7,0,0,2,0,1,1,1,1,1,NA,NA,"",NA,1,1,NA,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,1,NA,NA,NA,"",NA,4,1,1,NA,1,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,1,NA,1,1,NA,NA,"",4,4,1,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,2,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,"",4,3,4,3,1,1,1,5,4,3,4,0,45,0,2,1,54,4,2.68948659609176,1
"P125207",2021-06-23 21:52:24,2021-06-23 22:13:56,1291,2,45,16,"",19,"",7,6,6,5,5,1,NA,1,1,1,1,NA,"",NA,1,1,1,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,1,1,1,1,NA,"",NA,4,NA,NA,1,NA,NA,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,"我還是可以分辨是非對錯，不會被騙",NA,NA,1,NA,1,NA,NA,"",1,1,NA,1,NA,"",NA,1,1,NA,"",1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,"",1,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,3,4,2,2,3,1,1,1,1,4,4,4,2,1,1,NA,NA,"",NA,1,1,1,1,NA,"",2,3,3,3,1,3,2,5,3,1,2,50,0,5,1,1,65,5,0.521238296230684,1
"P125234",2021-07-02 19:34:36,2021-07-02 19:58:39,1443,2,71,16,"",18,"",7,2,30,5,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,3,1,1,NA,NA,NA,1,1,NA,"",NA,NA,1,1,1,NA,NA,"",NA,NA,1,1,NA,1,1,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",1,1,NA,NA,"",1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,2,3,3,1,1,1,1,1,2,3,2,2,3,2,2,3,3,4,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,2,4,3,4,3,3,5,4,3,3,45,63,5,1,1,39,2,0.259209053098131,1
"P126026",2021-07-02 17:51:58,2021-07-02 18:18:52,1613,2,61,3,"",11,"",7,3,0,3,0,1,1,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,"",NA,2,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",3,1,3,2,1,1,1,5,3,3,3,50,50,5,1,1,49,3,0.506280593032805,1
"P126034",2021-07-05 17:19:10,2021-07-05 17:33:25,855,1,69,9,"",11,"",7,2,0,6,0,1,1,1,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,1,NA,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,"",NA,2,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,1,1,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,1,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,"",3,2,NA,NA,2,NA,NA,3,2,1,1,1,1,1,NA,"",2,3,3,3,3,1,1,1,1,1,2,3,3,3,3,2,2,2,2,3,3,3,3,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",2,3,3,3,3,3,2,5,4,3,4,50,50,5,2,1,41,3,0.68255197918594,1
"P126098",2021-07-02 22:39:44,2021-07-02 22:52:51,787,2,63,17,"",20,"",7,9,30,2,0,1,1,1,1,1,1,NA,"",NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,"",NA,4,1,1,1,NA,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,NA,1,NA,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,1,1,1,NA,"",1,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,NA,"",2,1,2,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,3,2,3,3,2,1,4,1,3,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,3,4,3,1,3,3,5,4,3,4,40,30,5,1,1,47,3,0.252054531265542,1
"P126103",2021-06-28 09:46:08,2021-06-28 10:05:45,1176,2,49,8,"",19,"",7,2,30,5,0,1,1,1,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,1,NA,NA,"",NA,4,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",1,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,1,1,1,1,NA,1,"已讀",1,1,2,2,2,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,4,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,3,4,80,0,10,1,1,61,5,0.521238296230684,1
"P126105",2021-07-05 17:45:58,2021-07-05 17:56:39,641,2,88,2,"",19,"",7,2,0,5,0,1,1,1,1,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,1,1,NA,"",NA,2,1,1,1,NA,1,1,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,1,NA,"",1,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,1,1,NA,NA,1,"已讀",4,4,4,3,4,2,2,2,1,1,3,4,2,3,4,1,1,2,1,4,4,4,5,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,2,4,3,2,3,3,5,4,3,3,30,40,3,1,1,22,1,0.281217596477523,1
"P126112",2021-06-29 17:10:50,2021-06-29 17:18:30,459,1,77,2,"",8,"",7,14,14,17,15,1,1,1,1,1,1,NA,"",NA,1,1,1,1,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,NA,1,1,1,NA,"",NA,2,1,1,1,1,1,1,NA,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,1,1,NA,1,NA,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,"",1,1,1,NA,"",1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,"",2,2,NA,NA,2,NA,NA,1,3,1,1,1,1,NA,NA,"",3,3,2,1,2,2,3,1,2,1,3,4,4,3,3,3,1,4,1,4,2,4,4,1,1,1,NA,"",NA,1,1,1,1,NA,"",3,2,3,3,3,3,3,5,3,3,3,50,50,5,2,1,33,2,2.33878021844237,1
"P126117",2021-06-23 13:55:57,2021-06-23 14:19:47,1429,2,49,19,"",19,"",7,1,20,3,10,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,4,1,NA,1,1,NA,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,"",1,1,NA,NA,"",1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,2,2,2,3,1,1,1,1,1,3,3,3,2,2,2,2,1,2,2,2,2,4,NA,1,NA,NA,"",NA,1,1,NA,1,NA,"",5,1,4,3,1,3,2,5,4,2,4,40,20,5,1,1,61,5,0.521238296230684,1
"P126154",2021-07-02 17:20:53,2021-07-02 17:41:21,1228,2,58,2,"",19,"",7,6,0,6,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,1,NA,NA,"",NA,2,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",1,1,NA,NA,"",1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",1,1,2,2,2,NA,NA,3,2,NA,NA,1,NA,NA,NA,"",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",3,2,2,2,2,2,2,5,3,3,3,90,30,7,2,1,52,4,0.401859822453153,1
"P126164",2021-06-24 10:56:16,2021-06-24 11:06:29,613,1,52,3,"",19,"",7,0,0,12,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,1,NA,"",NA,3,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,1,NA,"",1,1,1,NA,"",1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,"",1,2,NA,NA,2,NA,NA,3,3,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,1,NA,"",NA,1,1,1,NA,NA,"",3,2,3,3,3,3,2,5,1,1,1,100,0,5,1,1,58,4,0.541775096547967,1
"P126212",2021-06-30 09:45:22,2021-06-30 10:12:55,1652,1,51,2,"",18,"",7,6,30,2,30,1,1,1,1,1,NA,NA,"",NA,1,1,NA,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,1,1,1,1,NA,"",NA,4,1,NA,1,1,1,NA,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,1,1,1,NA,"",1,1,1,NA,NA,"",1,1,NA,NA,"",1,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,3,3,3,4,1,1,1,1,1,3,4,3,3,4,1,2,1,1,4,4,4,4,NA,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,3,4,4,3,3,3,5,4,3,3,96,42,5,1,1,59,4,0.541775096547967,1
"P126224",2021-06-23 13:21:37,2021-06-23 13:47:37,1560,1,49,3,"",4,"",4,3,3,2,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,2,3,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,3,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,36,27,6,1,1,61,5,4.70300632539025,1
"P126229",2021-07-16 17:09:13,2021-07-16 17:22:29,795,1,68,10,"",20,"",7,6,0,2,30,1,1,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,1,NA,"",NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,NA,"",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,1,"不重要，看個就好",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,2,2,2,1,2,3,4,4,2,4,4,4,3,3,3,3,3,4,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",3,3,3,3,1,4,2,5,3,3,3,1,60,3,1,1,42,3,0.339812194157977,1
"P126249",2021-06-24 15:20:52,2021-07-03 06:48:18,746845,2,56,11,"",19,"",4,8,0,4,0,1,NA,NA,NA,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",1,1,NA,NA,NA,"",NA,1,NA,NA,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,4,5,5,5,3,2,2,2,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",4,1,4,3,2,2,2,5,3,3,4,30,28,5,2,1,54,4,0.401859822453153,1
